date,temperature,temperature_smoothed,suitability_instantaneous,suitability_smoothed_instantaneous,suitability_smoothed_lagged
2010-04-05,10.8,12.866851612969047,0.0,0.0,0.0
2010-04-06,10.8,12.981325774614955,0.0,0.0,0.0
2010-04-07,,13.097170861737183,,0.0,0.0
2010-04-08,12.4,13.21437894088812,0.0,0.0,0.0
2010-04-09,13.4,13.33294127057114,0.0,0.0,0.0
2010-04-10,,13.45284827312266,,0.0,0.0
2010-04-11,13.2,13.574089507357037,0.0,0.0,0.0
2010-04-12,11.1,13.69665364201808,0.0,0.0,0.0
2010-04-13,12.6,13.82052843008007,0.0,2.9245361662111104e-17,0.0
2010-04-14,12.1,13.945700683940405,0.0,1.8706194513030618e-10,0.0
2010-04-15,13.2,14.072156251544683,0.0,6.12268073891974e-09,0.0
2010-04-16,,14.199879993484341,,5.066011175847434e-08,0.0
2010-04-17,,14.328855761105574,,2.6548192940682164e-07,0.0
2010-04-18,13.3,14.459066375667243,0.0,8.200169486453519e-07,0.0
2010-04-19,13.6,14.590493608584339,0.0,2.0691824469539354e-06,0.0
2010-04-20,14.1,14.723118162792117,8.32735997746608e-09,4.6143441982541595e-06,0.0
2010-04-21,14.9,14.856919655264994,1.0975525120602483e-05,9.16174741385018e-06,2.9245361662111104e-17
2010-04-22,15.2,14.991876600722744,3.743124950561524e-05,1.655649103486418e-05,1.8706194513030618e-10
2010-04-23,14.3,15.127966396555248,1.8036570024019095e-07,2.8824427582129263e-05,6.12268073891974e-09
2010-04-24,15.5,15.26516530899566,0.00010365068916633621,4.787471215731658e-05,5.066011175847434e-08
2010-04-25,16.7,15.403448460570338,0.0017860839312544726,7.567481027761227e-05,2.6548192940682164e-07
2010-04-26,17.6,15.542789818852414,0.007808470358991218,0.0001193778474728808,8.200169486453519e-07
2010-04-27,16.3,15.683162186544386,0.0008074386960802325,0.0001800018515479387,2.0691824469539354e-06
2010-04-28,17.0,15.824537192913471,0.0030463982597784276,0.0002644327369358892,4.6143441982541595e-06
2010-04-29,17.1,15.966885286602006,0.003599444701023465,0.00037812181091978155,9.16174741385018e-06
2010-04-30,17.5,16.110175729833323,0.00674576789169196,0.0005306891921724982,1.655649103486418e-05
2010-05-01,16.5,16.25437659403218,0.001219456770004353,0.0007361533780400496,2.8824427582129263e-05
2010-05-02,16.8,16.399454756876906,0.002147457549041209,0.0009941354669361537,4.787471215731658e-05
2010-05-03,,16.545375900798813,,0.001337665449301886,7.567481027761227e-05
2010-05-04,19.1,16.6921045129427,0.04697025449938276,0.00176191447650967,0.0001193778474728808
2010-05-05,15.2,16.839603886600514,3.743124950561524e-05,0.0023101877235623164,0.0001800018515479387
2010-05-06,13.1,16.987836124128545,0.0,0.00298703291919348,0.0002644327369358892
2010-05-07,13.1,17.136762141356634,0.0,0.0038320378499423304,0.00037812181091978155
2010-05-08,14.2,17.28634167349613,5.0710974857902314e-08,0.00486635336573995,0.0005306891921724982
2010-05-09,15.1,17.43653328255159,2.5482906632434876e-05,0.006139160929910818,0.0007361533780400496
2010-05-10,16.8,17.58729436623938,0.002147457549041209,0.00767344727553109,0.0009941354669361537
2010-05-11,,17.7385811684144,,0.009497336530986528,0.001337665449301886
2010-05-12,17.1,17.89034879100455,0.003599444701023465,0.011665525487241165,0.00176191447650967
2010-05-13,17.3,18.042551207450472,0.004966678768571237,0.014273887068046612,0.0023101877235623164
2010-05-14,16.1,18.195141277646528,0.0005170381114719898,0.01730065989791279,0.00298703291919348
2010-05-15,12.9,18.348070764376967,0.0,0.02083644394685878,0.0038320378499423304
2010-05-16,14.1,18.501290351239486,8.32735997746608e-09,0.02483147513405346,0.00486635336573995
2010-05-17,14.4,18.65474966204656,4.7533705398552926e-07,0.02954458314067543,0.006139160929910818
2010-05-18,16.1,18.80839728169311,0.0005170381114719898,0.034903868279640655,0.00767344727553109
2010-05-19,15.4,18.96218077847729,7.467561631511106e-05,0.04098508643204274,0.009497336530986528
2010-05-20,15.7,19.11604672785937,0.00018801898351876488,0.047750036935896085,0.011665525487241165
2010-05-21,16.7,19.2699407376419,0.0017860839312544726,0.055511313909563396,0.014273887068046612
2010-05-22,16.9,19.4238074745527,0.0025583520053418544,0.06425947119549014,0.01730065989791279
2010-05-23,18.2,19.577590692210233,0.017400942341360352,0.0739142525335833,0.02083644394685878
2010-05-24,18.1,19.731233260449596,0.015336974982206627,0.08457882516824386,0.02483147513405346
2010-05-25,19.5,19.884677195985187,0.06890163826170323,0.09646992315564884,0.02954458314067543
2010-05-26,19.9,20.037863694384942,0.09769038773173293,0.10955706499522899,0.034903868279640655
2010-05-27,20.2,20.190733163328904,0.12474230854845793,0.12385662439701828,0.04098508643204274
2010-05-28,18.6,20.34322525712371,0.027753165566922474,0.13951158808606887,0.047750036935896085
2010-05-29,19.7,20.495278912442707,0.0822413103995642,0.15637333969403344,0.055511313909563396
2010-05-30,20.9,20.646832385259955,0.20778926008846754,0.17452712651381672,0.06425947119549014
2010-05-31,20.2,20.797823288944915,0.12474230854845793,0.19384099854959766,0.0739142525335833
2010-06-01,18.2,20.94818863348299,0.017400942341360352,0.21464360967208557,0.08457882516824386
2010-06-02,,21.09786486578584,,0.236420397244199,0.09646992315564884
2010-06-03,16.5,21.246787911053897,0.001219456770004353,0.25950739284386787,0.10955706499522899
2010-06-04,18.6,21.394893215152013,0.027753165566922474,0.28415461751710136,0.12385662439701828
2010-06-05,20.6,21.54211578795814,0.16866396152889906,0.30976621382401054,0.13951158808606887
2010-06-06,22.1,21.68839024764344,0.41791145400687946,0.33669993073625976,0.15637333969403344
2010-06-07,21.7,21.833650865841076,0.3388541009676276,0.3643897380364206,0.17452712651381672
2010-06-08,21.7,21.977831613659802,0.3388541009676276,0.39301436613178203,0.19384099854959766
2010-06-09,23.4,22.120866208497223,0.7088342698675051,0.42223971566176044,0.21464360967208557
2010-06-10,25.4,22.262688161606658,0.9990830928341167,0.4519246272512177,0.236420397244199
2010-06-11,24.8,22.403230826370432,0.9583516047574301,0.4821775662620016,0.25950739284386787
2010-06-12,23.5,22.542427447231397,0.7309398504801096,0.5133322119121096,0.28415461751710136
2010-06-13,23.8,22.680211209233764,0.7945666931411803,0.5447914007616508,0.30976621382401054
2010-06-14,23.8,22.81651528812318,0.7945666931411803,0.5762463556389339,0.33669993073625976
2010-06-15,24.3,22.95127290095546,0.8882203936595908,0.6066575350633423,0.3643897380364206
2010-06-16,23.1,23.084417357162387,0.6400171748808972,0.6365284181072859,0.39301436613178203
2010-06-17,,23.215882110022523,,0.6667170489944214,0.42223971566176044
2010-06-18,22.2,23.34560080848417,0.43865437745393165,0.6965610747222357,0.4519246272512177
2010-06-19,20.3,23.473507349287154,0.13486265005133724,0.7250834962203656,0.4821775662620016
2010-06-20,17.7,23.599535929329484,0.008976470105227124,0.7521349295711118,0.5133322119121096
2010-06-21,17.6,23.72362109822472,0.007808470358991218,0.778823040822501,0.5447914007616508
2010-06-22,17.9,23.84569781099512,0.011808559905120624,0.8034927411352693,0.5762463556389339
2010-06-23,20.1,23.965701480845755,0.11518474124825696,0.8267277425981754,0.6066575350633423
2010-06-24,21.4,24.083568031964102,0.2850136594626902,0.8492802604278986,0.6365284181072859
2010-06-25,21.9,24.199233952289738,0.3773448645561533,0.8706195158025443,0.6667170489944214
2010-06-26,20.8,24.312636346198495,0.19412264797117393,0.8901860760392283,0.6965610747222357
2010-06-27,22.7,24.423712987045302,0.5493379010976295,0.9074727138402079,0.7250834962203656
2010-06-28,23.7,24.53240236951008,0.7739541261197276,0.9239955058494059,0.7521349295711118
2010-06-29,24.5,24.638643761691,0.9193648431834508,0.9386928708966347,0.778823040822501
2010-06-30,25.6,24.742377256889608,1.0,0.9516319627389145,0.8034927411352693
2010-07-01,25.5,24.843543825032437,0.9997832025649299,0.9630990410141814,0.8267277425981754
2010-07-02,26.0,24.942085363674014,0.9829312181877283,0.9730785403623639,0.8492802604278986
2010-07-03,26.3,25.03794474852647,0.9544074427668292,0.9812409774186316,0.8706195158025443
2010-07-04,27.0,25.13106588346144,0.832435993055596,0.9877724165644899,0.8901860760392283
2010-07-05,26.5,25.221393749930108,0.9271547799158342,0.9925222631326659,0.9074727138402079
2010-07-06,,25.308874455748082,,0.9957155251962028,0.9239955058494059
2010-07-07,26.5,25.39345528319211,0.9271547799158342,0.9988412311618218,0.9386928708966347
2010-07-08,,25.475084736356408,,0.9996087683797034,0.9516319627389145
2010-07-09,26.5,25.553712587716905,0.9271547799158342,0.9998996500774099,0.9630990410141814
2010-07-10,26.9,25.629289923852692,0.8541662869046908,0.9994902308833714,0.9730785403623639
2010-07-11,27.2,25.701769190274508,0.7851427469125779,0.9982079456778516,0.9812409774186316
2010-07-12,27.5,25.771104235311057,0.7068557367657433,0.9961845731581634,0.9877724165644899
2010-07-13,27.7,25.837250353005064,0.6499467708562132,0.9932064733190131,0.9925222631326659
2010-07-14,27.8,25.900164324971453,0.6215119281243499,0.9895992645642278,0.9957155251962028
2010-07-15,28.6,25.959804461171768,0.3860899055451706,0.9856158869392382,0.9988412311618218
2010-07-16,,26.016130639559254,,0.9816837805822453,0.9996087683797034
2010-07-17,30.1,26.069104344550855,0.06417225124424464,0.9775871425372656,0.9998996500774099
2010-07-18,29.6,26.118688704283077,0.14107118392070675,0.9731339896558647,0.9994902308833714
2010-07-19,28.3,26.164848526610182,0.4744741018260571,0.968036332224598,0.9982079456778516
2010-07-20,28.4,26.207550333804313,0.44422705089930953,0.9634184548132433,0.9961845731581634
2010-07-21,28.1,26.24676239591857,0.533256995761476,0.959596479260315,0.9932064733190131
2010-07-22,28.0,26.282454762775377,0.5631574448364223,0.9561175662371901,0.9895992645642278
2010-07-23,28.1,26.31459929454395,0.533256995761476,0.9525144143120513,0.9856158869392382
2010-07-24,,26.343169690872095,,0.948809812486898,0.9816837805822453
2010-07-25,25.7,26.368141518539133,0.9982595751385617,0.9455718217607565,0.9775871425372656
2010-07-26,24.4,26.389492237598176,0.903776174965041,0.9428033647927113,0.9731339896558647
2010-07-27,23.2,26.407201225977698,0.6630247499971007,0.9404120944354569,0.968036332224598
2010-07-28,23.5,26.42124980251389,0.7309398504801096,0.9384051024287678,0.9634184548132433
2010-07-29,24.6,26.431621248386932,0.9336559667524064,0.9369234285444867,0.959596479260315
2010-07-30,23.4,26.438300826935965,0.7088342698675051,0.9359691780749517,0.9561175662371901
2010-07-31,22.9,26.441275801829438,0.5951134441242724,0.9355441705436963,0.9525144143120513
2010-08-01,24.3,26.440535453568934,0.8882203936595908,0.9356499373476973,0.948809812486898
2010-08-02,25.8,26.43607109430663,0.995341321434938,0.9362877196405403,0.9455718217607565
2010-08-03,25.2,26.42787608095825,0.9917424319672574,0.9374584664590907,0.9428033647927113
2010-08-04,25.3,26.415945826595006,0.995387567429512,0.9391628330960314,0.9404120944354569
2010-08-05,24.2,26.400277810100164,0.8707600206543088,0.9414011797203181,0.9384051024287678
2010-08-06,23.2,26.380871584077475,0.6630247499971007,0.9439211682841295,0.9369234285444867
2010-08-07,23.1,26.357728781000635,0.6400171748808972,0.9469219971677375,0.9359691780749517
2010-08-08,24.1,26.33085311759488,0.8524184931120292,0.9504068501799822,0.9355441705436963
2010-08-09,24.8,26.30025039744364,0.9583516047574301,0.9543749747948743,0.9356499373476973
2010-08-10,25.7,26.26592851181511,0.9982595751385617,0.9577283697437148,0.9362877196405403
2010-08-11,25.4,26.227897438705412,0.9990830928341167,0.9614352350254578,0.9374584664590907
2010-08-12,25.3,26.186169240097154,0.995387567429512,0.9656817804072927,0.9391628330960314
2010-08-13,25.1,26.14075805743375,0.9859832874360489,0.9706967618586139,0.9414011797203181
2010-08-14,25.3,26.091680105312136,0.995387567429512,0.9758412816343198,0.9439211682841295
2010-08-15,24.7,26.03895366339817,0.9466901640557227,0.9799187979786156,0.9469219971677375
2010-08-16,23.1,25.98259906657103,0.6400171748808972,0.9840934303034432,0.9504068501799822
2010-08-17,23.0,25.922638693304776,0.6176284388367779,0.9880981966314845,0.9543749747948743
2010-08-18,23.6,25.859096952297175,0.7522337483055296,0.9919544268932574,0.9577283697437148
2010-08-19,24.8,25.792000267357672,0.9583516047574301,0.9955747739290528,0.9614352350254578
2010-08-20,26.3,25.721377060568393,0.9544074427668292,0.9976357382767986,0.9656817804072927
2010-08-21,28.1,25.647257733733767,0.533256995761476,0.9991775146531452,0.9706967618586139
